1,10,100,1000,10000,100000,1000000,10000000
0.004457599999999992,0.00464790000000001,0.0600657,0.47505499999999995,4.931706699999999
0.0006686000000000192,0.007409500000000513,0.06706780000000023,0.48138590000000026,5.0614118999999995
0.0003984999999993022,0.004396100000001013,0.04775940000000034,0.4853292000000007,5.058853400000002
0.00044490000000152463,0.00431430000000077,0.04945860000000124,0.4842735999999981,4.9840433
0.00047920000000090113,0.004879200000001305,0.047024600000000305,0.4955734000000014,4.956541599999998
0.00043639999999811607,0.004661099999999863,0.047006599999999565,0.48919739999999834,4.919287099999998
0.0004733999999970706,0.005938300000003949,0.046319000000003996,0.5093193999999954,4.931345
0.00046460000000081436,0.004376800000002845,0.047537099999999555,0.4893517000000003,5.040376899999998
0.0004288000000016723,0.004412099999996144,0.04700189999999793,0.4824058000000022,4.973495199999995
0.00044720000000353366,0.00431069999999778,0.046386800000000505,0.4756660000000039,4.983756300000003
